Cmax,AUC,t_half,Vmax,Km,Pfat
2.2370131475732936e+37,1.9324919117376473e+37,57.735891879841695,12.941788043521253,0.5031836453457103,17.029398833798815
1.6984594985717307e+37,1.4672507611161947e+37,71.13343170903354,8.624855820156561,0.7173157349780026,19.444698184920533
1.8419598439413916e+37,1.5912166202615723e+37,61.692177470127284,12.762952636823151,0.6092331727046196,26.759407233012766
2.751208691272034e+37,2.3766907893022687e+37,76.6742184204759,9.05387260229121,0.42903946804246534,20.122643425056356
2.335747871262056e+37,2.0177860259645432e+37,72.40293578761155,7.806540703204305,0.3566801732051012,19.189902582209932
2.7712510243968807e+37,2.3940047897578017e+37,79.64847356210352,11.789982657394065,0.46912494960593015,24.380532679916588
2.11271033427793e+37,1.825110253493882e+37,71.54857753475281,11.03364179132565,0.4720845924304945,21.085688453728636
2.3890354253921633e+37,2.063819625482912e+37,71.47714184352076,11.165510334161091,0.46230538392394527,30.061224697568505
2.8132091765697675e+37,2.430251241770621e+37,78.47951450555591,11.55815743560945,0.8360964603560401,19.93940925174136
1.843172591051831e+37,1.592264277931555e+37,76.34615220717141,11.813452055897415,0.39739727401740454,22.997889759827526
1.8500049209032353e+37,1.5981665329945107e+37,57.16704065318703,9.152784214344905,0.6381429247614757,30.041108098729875
2.335647437039222e+37,2.017699263701434e+37,61.717882373548264,8.08258006525233,0.3650308500710283,23.938125922162154
2.3416077004317235e+37,2.0228481654011537e+37,74.46458006773027,9.116083366874523,0.3543211563672611,22.3297757673287
1.9253820980256853e+37,1.6632827283448903e+37,84.51911183560198,13.58545970712268,0.842790821713261,18.204688347508057
2.3717205973193653e+37,2.0488618389182204e+37,76.996762217765,5.6894169716693535,0.40243553214769245,27.82129242473936
2.315062463792777e+37,1.9999164919080523e+37,68.87365042396127,11.03344864475967,0.6299721633852746,20.411462583771836
2.4616309187901424e+37,2.1265328035312329e+37,60.45692169208445,10.260394008724381,0.39972288432511066,23.040548847180137
2.5816853038711914e+37,2.2302443657048576e+37,62.999700180665194,12.93737524384212,0.47151596236486454,25.191922914146815
2.202778754866068e+37,1.9029177954291527e+37,57.627688474915416,6.4753824313873,0.9627621292675184,20.01500855178748
2.4932829515343394e+37,2.1538760926552013e+37,76.77408464807424,10.878365652061335,0.7760859074021553,26.931508460650132
2.791766511639919e+37,2.41172753457293e+37,70.9620707068975,11.23835916103083,0.6576845485510199,22.059434246426676
2.2472561317004166e+37,1.9413405338385923e+37,62.348361219721,7.866187603703078,0.49212214839213997,32.02008787057202
2.8729472887775764e+37,2.4818572945957013e+37,62.92033501658367,8.718041346536507,0.6181405253912057,15.95062411721521
2.965022831541913e+37,2.5613987321835667e+37,59.01091604447649,8.335929307297276,0.527120419000736,31.781730628450493
2.2225025466778846e+37,1.919956617121587e+37,85.58477451353008,8.62801406550885,0.31277057104610856,28.298763583376363
1.9261562988560326e+37,1.663951538380419e+37,67.11929611301099,8.291919414643859,0.4774582678879936,22.15198019815656
2.624276013937228e+37,2.267037266456051e+37,75.86311643576033,5.159890074444515,0.5884480198298891,19.91232109788471
2.292667994297149e+37,1.9805705478688302e+37,57.26188178724875,11.967844280942854,0.5909274315442862,21.585916002763394
